Source,Target,Type,id,label,timeset,weight,duration
1617,1787,Undirected,1418,,,1,20
1617,1852,Undirected,1419,,,8,220
1617,1902,Undirected,1420,,,3,60
1617,1906,Undirected,1421,,,10,340
1617,1907,Undirected,1422,,,1,20
1617,1911,Undirected,1423,,,18,420
1617,1913,Undirected,1424,,,2,40
1617,1916,Undirected,1425,,,6,120
1617,1917,Undirected,1426,,,3,60
1617,1919,Undirected,1427,,,8,180
1617,1922,Undirected,1428,,,1,20
1618,1653,Undirected,1429,,,4,80
1618,1705,Undirected,1430,,,2,40
1618,1730,Undirected,1431,,,8,220
1618,1797,Undirected,1432,,,2,40
1618,1815,Undirected,1433,,,22,800
1618,1837,Undirected,1434,,,3,140
1618,1461,Undirected,1435,,,1,20
1618,1486,Undirected,1436,,,1,20
1618,1500,Undirected,1437,,,7,220
1618,1503,Undirected,1438,,,4,80
1618,1504,Undirected,1439,,,4,80
1618,1524,Undirected,1440,,,3,60
1618,1525,Undirected,1441,,,8,160
1618,1528,Undirected,1442,,,3,100
1618,1532,Undirected,1443,,,9,220
1618,1533,Undirected,1444,,,7,160
1625,1628,Undirected,1445,,,45,2060
1625,1632,Undirected,1446,,,1,20
1625,1641,Undirected,1447,,,5,120
1625,1648,Undirected,1448,,,17,620
1625,1649,Undirected,1449,,,12,240
1625,1666,Undirected,1450,,,1,20
1625,1673,Undirected,1451,,,1,20
1625,1684,Undirected,1452,,,1,20
1625,1688,Undirected,1453,,,1,20
1625,1696,Undirected,1454,,,3,100
1625,1697,Undirected,1455,,,1,20
1625,1704,Undirected,1456,,,3,100
1625,1708,Undirected,1457,,,1,40
1625,1710,Undirected,1458,,,3,60
1625,1720,Undirected,1459,,,1,20
1625,1722,Undirected,1460,,,2,40
1625,1730,Undirected,1461,,,1,20
1625,1732,Undirected,1462,,,4,100
1625,1737,Undirected,1463,,,1,20
1625,1741,Undirected,1464,,,1,20
1625,1743,Undirected,1465,,,2,40
1625,1757,Undirected,1466,,,1,20
1625,1761,Undirected,1467,,,3,60
1625,1763,Undirected,1468,,,2,60
1625,1764,Undirected,1469,,,1,20
1625,1767,Undirected,1470,,,1,20
1625,1772,Undirected,1471,,,2,40
1625,1775,Undirected,1472,,,1,20
1625,1783,Undirected,1473,,,1,40
1625,1790,Undirected,1474,,,1,20
1625,1795,Undirected,1475,,,3,80
1625,1796,Undirected,1476,,,1,20
1625,1809,Undirected,1477,,,3,80
1625,1819,Undirected,1478,,,1,20
1625,1821,Undirected,1479,,,3,60
1625,1822,Undirected,1480,,,1,20
1625,1838,Undirected,1481,,,1,20
1625,1851,Undirected,1482,,,26,1100
1625,1852,Undirected,1483,,,12,340
1625,1857,Undirected,1484,,,1,20
1625,1861,Undirected,1485,,,30,1480
1625,1880,Undirected,1486,,,1,20
1625,1885,Undirected,1487,,,1,20
1625,1888,Undirected,1488,,,1,20
1625,1889,Undirected,1489,,,16,480
1625,1890,Undirected,1490,,,2,40
1625,1902,Undirected,1491,,,88,2520
1625,1906,Undirected,1492,,,1,40
1625,1907,Undirected,1493,,,3,80
1625,1909,Undirected,1494,,,3,60
1625,1911,Undirected,1495,,,34,1080
1625,1913,Undirected,1496,,,5,120
1625,1916,Undirected,1497,,,7,200
1625,1919,Undirected,1498,,,13,360
1625,1922,Undirected,1499,,,1,20
1625,1431,Undirected,1500,,,1,20
1625,1453,Undirected,1501,,,1,20
1625,1502,Undirected,1502,,,1,20
1628,1643,Undirected,1503,,,13,540
1628,1648,Undirected,1504,,,1,20
1628,1649,Undirected,1505,,,3,60
1628,1650,Undirected,1506,,,1,20
1628,1665,Undirected,1507,,,6,120
1628,1673,Undirected,1508,,,7,140
1628,1674,Undirected,1509,,,3,60
1628,1675,Undirected,1510,,,1,20
1628,1684,Undirected,1511,,,3,120
1628,1688,Undirected,1512,,,1,20
1628,1695,Undirected,1513,,,1,20
1628,1697,Undirected,1514,,,1,20
1628,1698,Undirected,1515,,,1,20
1628,1700,Undirected,1516,,,1,20
1628,1704,Undirected,1517,,,8,300
1628,1705,Undirected,1518,,,1,20
1628,1708,Undirected,1519,,,11,260
1628,1710,Undirected,1520,,,4,100
1628,1711,Undirected,1521,,,3,60
1628,1714,Undirected,1522,,,7,140
1628,1720,Undirected,1523,,,3,80
1628,1722,Undirected,1524,,,15,600
1628,1723,Undirected,1525,,,2,80
1628,1732,Undirected,1526,,,1,20
1628,1735,Undirected,1527,,,1,20
1628,1743,Undirected,1528,,,1,40
1628,1748,Undirected,1529,,,1,60
1628,1752,Undirected,1530,,,5,100
1628,1757,Undirected,1531,,,3,60
1628,1760,Undirected,1532,,,1,20
1628,1761,Undirected,1533,,,2,40
1628,1765,Undirected,1534,,,4,100
1628,1767,Undirected,1535,,,2,40
1628,1772,Undirected,1536,,,13,680
1628,1789,Undirected,1537,,,2,40
1628,1790,Undirected,1538,,,1,40
1628,1795,Undirected,1539,,,5,140
1628,1797,Undirected,1540,,,2,60
1628,1809,Undirected,1541,,,1,20
1628,1822,Undirected,1542,,,5,120
1628,1838,Undirected,1543,,,2,40
1628,1851,Undirected,1544,,,8,240
1628,1852,Undirected,1545,,,11,260
1628,1855,Undirected,1546,,,2,40
1628,1857,Undirected,1547,,,1,20
1628,1865,Undirected,1548,,,1,20
1628,1880,Undirected,1549,,,1,20
1628,1885,Undirected,1550,,,2,40
1628,1889,Undirected,1551,,,2,40
1628,1890,Undirected,1552,,,14,480
1628,1902,Undirected,1553,,,27,1060
1628,1906,Undirected,1554,,,4,80
1628,1907,Undirected,1555,,,6,120
1628,1909,Undirected,1556,,,25,1140
1628,1911,Undirected,1557,,,14,460
1628,1912,Undirected,1558,,,2,40
1628,1916,Undirected,1559,,,21,680
1628,1922,Undirected,1560,,,3,60
1628,1426,Undirected,1561,,,2,40
1628,1428,Undirected,1562,,,1,20
1628,1439,Undirected,1563,,,3,140
1628,1480,Undirected,1564,,,1,20
1628,1528,Undirected,1565,,,2,40
1628,1532,Undirected,1566,,,4,100
1628,1533,Undirected,1567,,,1,20
1630,1632,Undirected,1568,,,1,20
1630,1700,Undirected,1569,,,2,40
1630,1707,Undirected,1570,,,1,20
1630,1709,Undirected,1571,,,1,20
1630,1712,Undirected,1572,,,1,20
1630,1719,Undirected,1573,,,1,20
1630,1727,Undirected,1574,,,1,20
1630,1735,Undirected,1575,,,1,20
1630,1738,Undirected,1576,,,1,20
1630,1757,Undirected,1577,,,2,40
1630,1759,Undirected,1578,,,3,60
1630,1761,Undirected,1579,,,2,40
1630,1764,Undirected,1580,,,1,20
1630,1772,Undirected,1581,,,2,40
1630,1780,Undirected,1582,,,1,20
1630,1796,Undirected,1583,,,1,20
1630,1798,Undirected,1584,,,2,40
1630,1800,Undirected,1585,,,1,20
1630,1803,Undirected,1586,,,3,80
1630,1805,Undirected,1587,,,1,20
1630,1807,Undirected,1588,,,3,60
1630,1818,Undirected,1589,,,1,40
1630,1819,Undirected,1590,,,1,20
1630,1821,Undirected,1591,,,7,220
1630,1822,Undirected,1592,,,2,40
1630,1831,Undirected,1593,,,3,80
1630,1833,Undirected,1594,,,1,20
1630,1836,Undirected,1595,,,15,540
1630,1838,Undirected,1596,,,1,40
1630,1847,Undirected,1597,,,3,80
1630,1857,Undirected,1598,,,3,80
1630,1865,Undirected,1599,,,2,40
1630,1866,Undirected,1600,,,3,60
1630,1880,Undirected,1601,,,3,60
1630,1885,Undirected,1602,,,19,1040
1630,1888,Undirected,1603,,,1,20
1630,1892,Undirected,1604,,,2,100
1630,1895,Undirected,1605,,,5,100
1630,1902,Undirected,1606,,,1,20
1630,1913,Undirected,1607,,,1,20
1630,1917,Undirected,1608,,,1,20
1630,1426,Undirected,1609,,,1,20
1630,1427,Undirected,1610,,,1,20
1630,1435,Undirected,1611,,,1,20
1630,1468,Undirected,1612,,,1,20
1630,1477,Undirected,1613,,,1,20
1630,1516,Undirected,1614,,,1,20
1630,1521,Undirected,1615,,,7,140
1632,1685,Undirected,1616,,,1,60
1632,1711,Undirected,1617,,,4,100
1632,1712,Undirected,1618,,,1,20
1632,1719,Undirected,1619,,,1,40
1632,1720,Undirected,1620,,,1,40
1632,1741,Undirected,1621,,,1,20
1632,1748,Undirected,1622,,,1,40
1632,1752,Undirected,1623,,,1,20
1632,1757,Undirected,1624,,,2,40
1632,1768,Undirected,1625,,,1,40
1632,1774,Undirected,1626,,,2,60
1632,1775,Undirected,1627,,,1,20
1632,1787,Undirected,1628,,,1,20
1632,1802,Undirected,1629,,,2,40
1632,1803,Undirected,1630,,,7,160
1632,1805,Undirected,1631,,,4,80
1632,1807,Undirected,1632,,,7,240
1632,1818,Undirected,1633,,,11,360
1632,1819,Undirected,1634,,,10,240
1632,1821,Undirected,1635,,,9,220
1632,1831,Undirected,1636,,,11,340
1632,1835,Undirected,1637,,,34,1080
1632,1836,Undirected,1638,,,1,20
1632,1847,Undirected,1639,,,43,1220
1632,1857,Undirected,1640,,,11,240
1632,1859,Undirected,1641,,,2,60
1632,1865,Undirected,1642,,,2,40
1632,1866,Undirected,1643,,,7,220
1632,1880,Undirected,1644,,,5,160
1632,1885,Undirected,1645,,,3,60
1632,1888,Undirected,1646,,,5,100
1632,1892,Undirected,1647,,,2,40
1632,1895,Undirected,1648,,,6,140
1632,1902,Undirected,1649,,,1,20
1632,1475,Undirected,1650,,,1,20
1632,1477,Undirected,1651,,,1,20
1632,1521,Undirected,1652,,,2,40
1637,1668,Undirected,1653,,,6,160
1637,1751,Undirected,1654,,,4,100
1637,1798,Undirected,1655,,,2,40
1637,1451,Undirected,1656,,,16,680
1637,1457,Undirected,1657,,,2,60
1637,1458,Undirected,1658,,,33,1340
1637,1459,Undirected,1659,,,2,40
1637,1461,Undirected,1660,,,4,100
1637,1468,Undirected,1661,,,5,100
1637,1479,Undirected,1662,,,2,60
1637,1483,Undirected,1663,,,1,20
1637,1493,Undirected,1664,,,4,100
1637,1495,Undirected,1665,,,13,320
1637,1498,Undirected,1666,,,3,60
1637,1501,Undirected,1667,,,21,800
1637,1502,Undirected,1668,,,2,40
1637,1516,Undirected,1669,,,4,80
1637,1520,Undirected,1670,,,2,40
1637,1522,Undirected,1671,,,3,60
1641,1648,Undirected,1672,,,1,20
1641,1675,Undirected,1673,,,1,20
1641,1727,Undirected,1674,,,2,40
1641,1757,Undirected,1675,,,1,20
1641,1772,Undirected,1676,,,1,20
1641,1801,Undirected,1677,,,1,20
1641,1852,Undirected,1678,,,7,180
1641,1855,Undirected,1679,,,1,20
1641,1895,Undirected,1680,,,1,20
1641,1902,Undirected,1681,,,3,120
1641,1906,Undirected,1682,,,1,60
1641,1907,Undirected,1683,,,2,40
1641,1911,Undirected,1684,,,2,40
1641,1916,Undirected,1685,,,4,80
1641,1917,Undirected,1686,,,1,20
1641,1919,Undirected,1687,,,17,440
1641,1922,Undirected,1688,,,1,20
1643,1648,Undirected,1689,,,37,1080
1643,1650,Undirected,1690,,,15,900
1643,1727,Undirected,1691,,,1,40
1643,1782,Undirected,1692,,,1,20
1643,1852,Undirected,1693,,,9,200
1643,1907,Undirected,1694,,,2,40
1643,1911,Undirected,1695,,,2,120
1643,1913,Undirected,1696,,,4,80
1643,1919,Undirected,1697,,,2,40
1643,1922,Undirected,1698,,,12,380
1648,1649,Undirected,1699,,,1,20
1648,1650,Undirected,1700,,,5,160
1648,1666,Undirected,1701,,,1,20
1648,1673,Undirected,1702,,,1,20
1648,1674,Undirected,1703,,,1,20
1648,1675,Undirected,1704,,,1,20
1648,1696,Undirected,1705,,,6,140
1648,1697,Undirected,1706,,,1,20
1648,1702,Undirected,1707,,,1,20
1648,1708,Undirected,1708,,,1,20
1648,1743,Undirected,1709,,,5,100
1648,1749,Undirected,1710,,,1,20
1648,1757,Undirected,1711,,,3,160
1648,1761,Undirected,1712,,,2,40
1648,1764,Undirected,1713,,,1,20
1648,1765,Undirected,1714,,,2,40
1648,1766,Undirected,1715,,,1,20
1648,1787,Undirected,1716,,,1,20
1648,1809,Undirected,1717,,,1,20
1648,1822,Undirected,1718,,,1,20
1648,1838,Undirected,1719,,,1,20
1648,1851,Undirected,1720,,,23,600
1648,1852,Undirected,1721,,,1,20
1648,1855,Undirected,1722,,,1,20
1648,1861,Undirected,1723,,,42,2660
1648,1866,Undirected,1724,,,1,20
1648,1889,Undirected,1725,,,39,2780
1648,1890,Undirected,1726,,,1,40
1648,1902,Undirected,1727,,,1,20
1648,1907,Undirected,1728,,,13,820
1648,1908,Undirected,1729,,,1,20
1648,1909,Undirected,1730,,,2,40
1648,1911,Undirected,1731,,,2,40
1648,1912,Undirected,1732,,,2,40
1648,1913,Undirected,1733,,,1,20
1648,1916,Undirected,1734,,,1,20
1648,1920,Undirected,1735,,,2,40
1648,1922,Undirected,1736,,,3,60
1648,1452,Undirected,1737,,,1,20
1649,1650,Undirected,1738,,,1,20
1649,1665,Undirected,1739,,,1,20
1649,1685,Undirected,1740,,,1,20
1649,1748,Undirected,1741,,,1,20
1649,1752,Undirected,1742,,,2,40
1649,1764,Undirected,1743,,,1,20
1649,1767,Undirected,1744,,,1,20
1649,1789,Undirected,1745,,,3,60
1649,1792,Undirected,1746,,,1,20
1649,1807,Undirected,1747,,,1,20
1649,1831,Undirected,1748,,,2,40
1649,1843,Undirected,1749,,,2,40
1649,1851,Undirected,1750,,,1,40
1649,1852,Undirected,1751,,,4,200
1649,1902,Undirected,1752,,,8,220
1649,1906,Undirected,1753,,,23,800
1649,1911,Undirected,1754,,,4,100
1649,1913,Undirected,1755,,,1,20
1649,1916,Undirected,1756,,,11,260
1649,1917,Undirected,1757,,,1,20
1649,1922,Undirected,1758,,,2,40
1650,1653,Undirected,1759,,,1,20
1650,1664,Undirected,1760,,,1,20
1650,1684,Undirected,1761,,,1,40
1650,1688,Undirected,1762,,,1,20
1650,1695,Undirected,1763,,,1,20
1650,1702,Undirected,1764,,,6,140
1650,1704,Undirected,1765,,,7,140
1650,1706,Undirected,1766,,,14,360
1650,1708,Undirected,1767,,,9,200
1650,1709,Undirected,1768,,,1,20
1650,1710,Undirected,1769,,,3,80
1650,1713,Undirected,1770,,,7,140
1650,1718,Undirected,1771,,,21,480
1650,1732,Undirected,1772,,,6,140
1650,1739,Undirected,1773,,,5,120
1650,1743,Undirected,1774,,,5,140
1650,1749,Undirected,1775,,,6,160
1650,1824,Undirected,1776,,,1,20
1650,1851,Undirected,1777,,,15,360
1650,1852,Undirected,1778,,,1,20
1650,1855,Undirected,1779,,,8,160
1650,1858,Undirected,1780,,,2,60
1650,1861,Undirected,1781,,,4,120
1650,1863,Undirected,1782,,,6,140
1650,1872,Undirected,1783,,,8,180
1650,1877,Undirected,1784,,,5,100
1650,1883,Undirected,1785,,,10,280
1650,1887,Undirected,1786,,,12,280
1650,1889,Undirected,1787,,,5,120
1650,1890,Undirected,1788,,,11,280
1650,1897,Undirected,1789,,,5,120
1650,1898,Undirected,1790,,,9,300
1650,1906,Undirected,1791,,,1,20
1650,1907,Undirected,1792,,,14,460
1650,1919,Undirected,1793,,,1,20
1650,1920,Undirected,1794,,,1,20
1650,1922,Undirected,1795,,,9,300
1650,1437,Undirected,1796,,,1,20
1653,1665,Undirected,1797,,,1,20
1653,1668,Undirected,1798,,,3,100
1653,1705,Undirected,1799,,,6,180
1653,1730,Undirected,1800,,,9,240
1653,1745,Undirected,1801,,,1,20
1653,1753,Undirected,1802,,,1,100
1653,1789,Undirected,1803,,,1,20
1653,1797,Undirected,1804,,,8,220
1653,1815,Undirected,1805,,,26,660
1653,1821,Undirected,1806,,,1,20
1653,1824,Undirected,1807,,,1,40
1653,1835,Undirected,1808,,,1,20
1653,1837,Undirected,1809,,,15,400
1653,1866,Undirected,1810,,,1,20
1653,1429,Undirected,1811,,,1,20
1653,1457,Undirected,1812,,,1,20
1653,1458,Undirected,1813,,,1,20
1653,1500,Undirected,1814,,,10,280
1653,1503,Undirected,1815,,,16,620
1653,1504,Undirected,1816,,,30,780
1653,1519,Undirected,1817,,,2,40
1653,1521,Undirected,1818,,,2,60
1653,1524,Undirected,1819,,,2,40
1653,1525,Undirected,1820,,,7,280
1653,1528,Undirected,1821,,,12,300
1653,1532,Undirected,1822,,,8,180
1653,1533,Undirected,1823,,,34,1040
1656,1661,Undirected,1824,,,9,260
1656,1663,Undirected,1825,,,4,160
1656,1664,Undirected,1826,,,1,20
1656,1665,Undirected,1827,,,3,80
1656,1666,Undirected,1828,,,4,80
1656,1670,Undirected,1829,,,28,700
1656,1673,Undirected,1830,,,20,500
1656,1674,Undirected,1831,,,37,1060
1656,1675,Undirected,1832,,,74,3000
1656,1680,Undirected,1833,,,11,220
1656,1681,Undirected,1834,,,5,120
1656,1682,Undirected,1835,,,5,120
1656,1684,Undirected,1836,,,2,40
1656,1687,Undirected,1837,,,1,20
1656,1688,Undirected,1838,,,3,60
1656,1695,Undirected,1839,,,1,40
1656,1696,Undirected,1840,,,5,120
1656,1697,Undirected,1841,,,12,340
1656,1698,Undirected,1842,,,12,340
1656,1708,Undirected,1843,,,1,20
1656,1732,Undirected,1844,,,1,20
1656,1743,Undirected,1845,,,1,20
1656,1745,Undirected,1846,,,3,60
1656,1765,Undirected,1847,,,31,900
1656,1779,Undirected,1848,,,4,120
1656,1833,Undirected,1849,,,1,20
1656,1851,Undirected,1850,,,1,20
1656,1855,Undirected,1851,,,1,20
1656,1863,Undirected,1852,,,1,20
1656,1908,Undirected,1853,,,38,1040
1656,1912,Undirected,1854,,,6,120
1656,1920,Undirected,1855,,,11,240
1661,1663,Undirected,1856,,,16,460
1661,1664,Undirected,1857,,,15,320
1661,1665,Undirected,1858,,,4,80
1661,1666,Undirected,1859,,,18,480
1661,1670,Undirected,1860,,,8,180
1661,1673,Undirected,1861,,,32,1260
1661,1674,Undirected,1862,,,2,40
1661,1675,Undirected,1863,,,6,200
1661,1680,Undirected,1864,,,13,400
1661,1681,Undirected,1865,,,3,60
1661,1682,Undirected,1866,,,73,3720
1661,1684,Undirected,1867,,,22,480
1661,1687,Undirected,1868,,,21,460
1661,1688,Undirected,1869,,,11,300
1661,1695,Undirected,1870,,,51,1460
1661,1696,Undirected,1871,,,19,840
1661,1697,Undirected,1872,,,11,300
1661,1698,Undirected,1873,,,6,120
1661,1704,Undirected,1874,,,1,20
1661,1745,Undirected,1875,,,12,400
1661,1765,Undirected,1876,,,3,60
1661,1779,Undirected,1877,,,21,520
1661,1908,Undirected,1878,,,20,520
1661,1912,Undirected,1879,,,5,140
1661,1920,Undirected,1880,,,13,260
1661,1503,Undirected,1881,,,1,20
1663,1664,Undirected,1882,,,6,120
1663,1665,Undirected,1883,,,106,3980
1663,1666,Undirected,1884,,,7,160
1663,1670,Undirected,1885,,,7,300
1663,1673,Undirected,1886,,,8,160
1663,1674,Undirected,1887,,,6,180
1663,1675,Undirected,1888,,,9,200
1663,1680,Undirected,1889,,,20,840
1663,1681,Undirected,1890,,,5,120
1663,1682,Undirected,1891,,,2,60
1663,1684,Undirected,1892,,,34,920
1663,1685,Undirected,1893,,,1,20
1663,1687,Undirected,1894,,,3,60
1663,1688,Undirected,1895,,,7,180
1663,1695,Undirected,1896,,,16,440
1663,1696,Undirected,1897,,,7,200
1663,1697,Undirected,1898,,,12,240
1663,1698,Undirected,1899,,,120,6000
1663,1702,Undirected,1900,,,1,20
1663,1732,Undirected,1901,,,1,20
1663,1743,Undirected,1902,,,3,80
1663,1745,Undirected,1903,,,55,1420
1663,1765,Undirected,1904,,,10,420
1663,1779,Undirected,1905,,,40,1140
1663,1851,Undirected,1906,,,1,20
1663,1854,Undirected,1907,,,1,20
1663,1877,Undirected,1908,,,1,20
1663,1887,Undirected,1909,,,1,20
1663,1898,Undirected,1910,,,1,20
1663,1908,Undirected,1911,,,20,560
1663,1912,Undirected,1912,,,4,120
1663,1920,Undirected,1913,,,44,1280
1663,1525,Undirected,1914,,,1,20
1664,1665,Undirected,1915,,,5,100
1664,1666,Undirected,1916,,,18,680
1664,1670,Undirected,1917,,,9,220
1664,1673,Undirected,1918,,,3,60
1664,1674,Undirected,1919,,,5,120
1664,1675,Undirected,1920,,,44,1280
1664,1680,Undirected,1921,,,15,440
1664,1681,Undirected,1922,,,3,60
1664,1682,Undirected,1923,,,18,540
1664,1684,Undirected,1924,,,8,180
1664,1687,Undirected,1925,,,6,120
1664,1688,Undirected,1926,,,52,2000
1664,1695,Undirected,1927,,,5,120
1664,1696,Undirected,1928,,,8,180
1664,1697,Undirected,1929,,,13,460
1664,1698,Undirected,1930,,,8,200
1664,1745,Undirected,1931,,,32,980
1664,1765,Undirected,1932,,,15,600
1664,1779,Undirected,1933,,,15,580
1664,1837,Undirected,1934,,,1,20
1664,1854,Undirected,1935,,,1,20
1664,1887,Undirected,1936,,,1,20
1664,1908,Undirected,1937,,,22,560
1664,1912,Undirected,1938,,,6,220
1664,1920,Undirected,1939,,,1,20
1665,1666,Undirected,1940,,,15,420
1665,1670,Undirected,1941,,,1,20
1665,1673,Undirected,1942,,,8,180
1665,1674,Undirected,1943,,,8,180
1665,1675,Undirected,1944,,,29,1160
1665,1680,Undirected,1945,,,3,60
1665,1681,Undirected,1946,,,5,220
1665,1682,Undirected,1947,,,3,60
1665,1684,Undirected,1948,,,6,120
1665,1685,Undirected,1949,,,1,20
1665,1687,Undirected,1950,,,2,40
1665,1688,Undirected,1951,,,5,120
1665,1695,Undirected,1952,,,7,140
1665,1696,Undirected,1953,,,5,120
1665,1697,Undirected,1954,,,17,620
1665,1698,Undirected,1955,,,29,860
1665,1704,Undirected,1956,,,26,1540
1665,1708,Undirected,1957,,,2,40
1665,1711,Undirected,1958,,,1,20
1665,1714,Undirected,1959,,,1,20
1665,1731,Undirected,1960,,,2,60
1665,1732,Undirected,1961,,,1,20
1665,1743,Undirected,1962,,,1,40
1665,1745,Undirected,1963,,,37,920
1665,1752,Undirected,1964,,,3,80
1665,1757,Undirected,1965,,,1,40
1665,1761,Undirected,1966,,,1,20
1665,1764,Undirected,1967,,,10,260
1665,1765,Undirected,1968,,,4,160
1665,1766,Undirected,1969,,,5,160
1665,1767,Undirected,1970,,,4,80
1665,1768,Undirected,1971,,,2,60
1665,1772,Undirected,1972,,,2,80
1665,1775,Undirected,1973,,,7,160
1665,1779,Undirected,1974,,,23,800
1665,1780,Undirected,1975,,,2,40
1665,1787,Undirected,1976,,,2,60
1665,1792,Undirected,1977,,,13,280
1665,1815,Undirected,1978,,,1,20
1665,1820,Undirected,1979,,,1,20
1665,1838,Undirected,1980,,,1,20
1665,1843,Undirected,1981,,,1,40
1665,1851,Undirected,1982,,,1,20
1665,1854,Undirected,1983,,,1,20
1665,1855,Undirected,1984,,,2,40
1665,1859,Undirected,1985,,,1,20
1665,1872,Undirected,1986,,,1,20
1665,1877,Undirected,1987,,,1,20
1665,1887,Undirected,1988,,,2,180
1665,1890,Undirected,1989,,,10,460
1665,1902,Undirected,1990,,,2,40
1665,1908,Undirected,1991,,,7,140
1665,1909,Undirected,1992,,,2,40
1665,1912,Undirected,1993,,,37,2380
1665,1920,Undirected,1994,,,63,2240
1665,1429,Undirected,1995,,,1,20
1665,1480,Undirected,1996,,,1,20
1666,1670,Undirected,1997,,,13,280
1666,1673,Undirected,1998,,,12,340
1666,1674,Undirected,1999,,,14,400
1666,1675,Undirected,2000,,,7,160
1666,1680,Undirected,2001,,,4,80
1666,1681,Undirected,2002,,,4,140
1666,1682,Undirected,2003,,,10,280
1666,1684,Undirected,2004,,,6,120
1666,1687,Undirected,2005,,,7,160
1666,1688,Undirected,2006,,,30,880
1666,1695,Undirected,2007,,,91,4440
1666,1696,Undirected,2008,,,17,460
1666,1697,Undirected,2009,,,14,340
1666,1698,Undirected,2010,,,8,220
1666,1702,Undirected,2011,,,3,60
1666,1714,Undirected,2012,,,5,100
1666,1720,Undirected,2013,,,1,20
1666,1723,Undirected,2014,,,3,100
1666,1727,Undirected,2015,,,1,20
1666,1739,Undirected,2016,,,1,20
1666,1743,Undirected,2017,,,4,80
1666,1745,Undirected,2018,,,21,580
1666,1749,Undirected,2019,,,1,20
1666,1752,Undirected,2020,,,1,20
1666,1757,Undirected,2021,,,23,760
1666,1761,Undirected,2022,,,1,20
1666,1765,Undirected,2023,,,40,1500
1666,1766,Undirected,2024,,,1,40
1666,1767,Undirected,2025,,,6,180
1666,1768,Undirected,2026,,,3,80
1666,1772,Undirected,2027,,,8,220
1666,1775,Undirected,2028,,,11,300
1666,1779,Undirected,2029,,,5,100
1666,1780,Undirected,2030,,,2,40
1666,1787,Undirected,2031,,,3,60
1666,1789,Undirected,2032,,,4,80
1666,1790,Undirected,2033,,,1,20
1666,1792,Undirected,2034,,,4,80
1666,1798,Undirected,2035,,,1,20
1666,1809,Undirected,2036,,,1,20
1666,1821,Undirected,2037,,,3,120
1666,1822,Undirected,2038,,,3,80
1666,1851,Undirected,2039,,,2,40
1666,1855,Undirected,2040,,,1,40
1666,1857,Undirected,2041,,,2,80
1666,1861,Undirected,2042,,,1,20
1666,1887,Undirected,2043,,,2,40
1666,1890,Undirected,2044,,,22,860
1666,1895,Undirected,2045,,,5,100
1666,1908,Undirected,2046,,,14,520
1666,1911,Undirected,2047,,,1,20
1666,1912,Undirected,2048,,,3,80
1666,1916,Undirected,2049,,,3,60
1666,1920,Undirected,2050,,,40,1420
1666,1453,Undirected,2051,,,1,20
1666,1489,Undirected,2052,,,1,20
1666,1502,Undirected,2053,,,1,20
1666,1522,Undirected,2054,,,1,20
1668,1707,Undirected,2055,,,1,20
1668,1727,Undirected,2056,,,2,40
1668,1745,Undirected,2057,,,1,20
1668,1751,Undirected,2058,,,9,300
1668,1757,Undirected,2059,,,1,20
1668,1761,Undirected,2060,,,1,40
1668,1795,Undirected,2061,,,1,20
1668,1824,Undirected,2062,,,10,360
1668,1857,Undirected,2063,,,1,20
1668,1916,Undirected,2064,,,1,20
1668,1428,Undirected,2065,,,1,20
1668,1437,Undirected,2066,,,1,20
1668,1439,Undirected,2067,,,1,20
1668,1451,Undirected,2068,,,15,660
1668,1452,Undirected,2069,,,6,140
1668,1453,Undirected,2070,,,1,20
1668,1457,Undirected,2071,,,4,100
1668,1458,Undirected,2072,,,5,120
1668,1459,Undirected,2073,,,4,120
1668,1461,Undirected,2074,,,5,100
1668,1468,Undirected,2075,,,4,80
1668,1477,Undirected,2076,,,3,80
1668,1479,Undirected,2077,,,7,160
1668,1489,Undirected,2078,,,1,20
1668,1493,Undirected,2079,,,5,120
1668,1495,Undirected,2080,,,14,360
1668,1498,Undirected,2081,,,8,220
1668,1501,Undirected,2082,,,7,140
1668,1502,Undirected,2083,,,4,80
1668,1511,Undirected,2084,,,2,40
1668,1516,Undirected,2085,,,2,40
1668,1520,Undirected,2086,,,14,460
1668,1522,Undirected,2087,,,3,60
1668,1533,Undirected,2088,,,1,20
1670,1673,Undirected,2089,,,10,260
1670,1674,Undirected,2090,,,25,560
1670,1675,Undirected,2091,,,22,580
1670,1680,Undirected,2092,,,8,220
1670,1681,Undirected,2093,,,2,40
1670,1682,Undirected,2094,,,3,60
1670,1684,Undirected,2095,,,4,100
1670,1687,Undirected,2096,,,2,40
1670,1688,Undirected,2097,,,23,960
1670,1695,Undirected,2098,,,2,60
1670,1696,Undirected,2099,,,20,540
1670,1697,Undirected,2100,,,7,160
1670,1698,Undirected,2101,,,10,280
1670,1704,Undirected,2102,,,1,20
1670,1708,Undirected,2103,,,1,20
1670,1739,Undirected,2104,,,1,20
1670,1741,Undirected,2105,,,1,20
1670,1743,Undirected,2106,,,1,20
1670,1745,Undirected,2107,,,10,240
1670,1765,Undirected,2108,,,6,180
1670,1779,Undirected,2109,,,1,20
1670,1820,Undirected,2110,,,2,80
1670,1854,Undirected,2111,,,1,40
1670,1887,Undirected,2112,,,1,20
1670,1898,Undirected,2113,,,1,20
1670,1908,Undirected,2114,,,11,280
